warehouse_code;sku;sku_name;dim_name;dim_step;sale_price;category;subcategory
1030;269671;Вино 0,75л 11,5% іг.б.Mon.Berberana;шт;1;224,17;Напої,цигарки [3];Вино [32]
1030;34947;Вино 0,75л.ігристе чер.н/сол.АЗШВ;шт;1;115,83;Напої,цигарки [3];Вино [32]
1030;341307;Вино Levorato Family S.б.сух.12% 0,75л;шт;1;140,83;Напої,цигарки [3];Вино [32]
1030;184737;Вино 11% 0,75л.вин.сухе біле Вarranco;шт;1;74,17;Напої,цигарки [3];Вино [32]
1030;183482;Вино 12% 0,75л.стол.с/біл.Vigner.Catalan;шт;1;107,5;Напої,цигарки [3];Вино [32]
1030;159161;Вино 0,75л.біл.сух.Pinot Gr.Torresella;шт;1;290,83;Напої,цигарки [3];Вино [32]
1030;65484;Віскі 40% 4,5л.Chivas Regal 12років;шт;1;5658,33;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;206072;Коньяк 40% 0,375л України Шабо VSОР;шт;1;124,17;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;4376;Лiкер 17% 1л.Вaileys Оriginal;шт;1;724,17;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;45128;Коньяк 40% 0,7л.Hennessy V.S.O.P.в кор.;шт;1;1332,5;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;179209;Горілка 37,5% 0,5л.Finlandia Журав.черв.;шт;1;199,17;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;329810;Горлка Sobieski Вишня 37,5% 0,5л;шт;1;90,83;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;222376;Лікер 35% 0,5л Jack Daniel's Тен.Хані;шт;1;407,5;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;14379;Горілка 40% 0,7л.Аbsolut;шт;1;290,83;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;64668;Коньяк 40% 0,25л.Шабо V.S.O.P.ординарний;шт;1;82,49;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;64667;Коньяк 40% 0,5л.Шабо V.S.ординарний;шт;1;136,67;Напої,цигарки [3];Міцні алкогольні напої [31]
1030;208003;Пиво тем.Tennent`s Stout 4,7% 0,33 с/п;шт;1;26,24;Напої,цигарки [3];Пиво [33]
1030;66335;Пиво св.Арсенал Міцне 8% 1,25л ПЕТ;шт;1;28,74;Напої,цигарки [3];Пиво [33]
1030;313809;Пиво Оболонь Світле 4,5% 1,1л пет;шт;1;25,83;Напої,цигарки [3];Пиво [33]
1030;313806;Пиво св.Оболонь 4,5% 2,35л пет;шт;1;39,16;Напої,цигарки [3];Пиво [33]
1030;229513;Пиво 0,75л світле Staropramen с/п;шт;1;24,99;Напої,цигарки [3];Пиво [33]
1030;3252;Пиво св.б/а Балтика №0 0,5% 0,5л з/б;шт;1;19,99;Напої,цигарки [3];Пиво [33]
1030;258256;Пиво 1л 5,2% св.пастериз.Ruginis;шт;1;74,17;Напої,цигарки [3];Пиво [33]
1030;3548;Пиво св.Микулин Медове 6% 0,5л с/п;шт;1;24,58;Напої,цигарки [3];Пиво [33]
1030;259077;Пиво 0,5л 5% Erdinger дункель темне;шт;1;57,49;Напої,цигарки [3];Пиво [33]
1030;258155;Пиво 1л 4,3% Бердичівське Пр.св.пет;шт;1;36,24;Напої,цигарки [3];Пиво [33]
1030;320959;Запальничка J26 максі;шт;1;17,91;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;46227;Цигарки Vogue Lilas Ultra Light;шт;1;38,89;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;135342;Цигарки Winston Xstyle Blue;шт;1;37,7;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;286172;Цигарки Rothmans Demi Click Amber;шт;1;35,33;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;317313;Стіки Kent Neostiks Rich Tob. 0,26г*20;шт;1;39,68;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;317312;Стіки Kent Neostiks Dark Fresh 0,26г*20;шт;1;39,68;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;319438;Цигарки West Silver XL;шт;1;37,31;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;334987;Цигарки L&M Loft Holiday Mix;шт;1;32,93;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;36070;Цигарки LD Super Slims Amber;шт;1;31,75;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;293248;Цигарки Parker&Simpson P&S Compact Blue;шт;1;32,15;Напої,цигарки [3];Цигарки,тютюн,приладдя [34]
1030;198802;Спрей-фарба Silver д/нуб.і зам.ч.300мл;шт;1;63,33;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;38074;Губка д/гл.шк.Salton чорна з норк.ол.хв.;шт;1;28,74;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;54464;Губка д/гл.шк.Salton чорна з дозатором;шт;1;54,99;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;196326;Фарба д/замшевої шкіри чорна 300мл;шт;1;74,99;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;154589;Крем д/взут.Salton нор.ол.кор.бан.50мл;шт;1;22,08;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;344023;Набір шнурків для взуття;шт;1;20,83;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;3844;Дезодорант д/вз.Salton 150мл;шт;1;66,66;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;87163;Подушечки гелеві під п'яту Salton 12/108;шт;1;58,33;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;265087;Засіб в/відшт.д/вз.Marka Promo100мл;шт;1;19,99;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;338634;Крем-фарба з нат.вос.ней.Gold Care 60мл;шт;1;16,66;Непродовольчі товари [4];Аксес. та засоби догляду за взуттям [4A]
1030;317872;Силікагель Зелений Смарагд Аnimall 5л;шт;1;149,17;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;317871;Силікагель Рож.пелюстка Аnimall 3.8 л;шт;1;111,67;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;317870;Силікагель Зелений холм Аnimall 3.8 л;шт;1;111,67;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;72567;Наповнювач гігієніч.д/тв.Макс середн.5кг;шт;1;58,33;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;344026;Наповнювач д/ту.д.тв.гіг.Marka promo 3кг;шт;1;24,58;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;317869;Силікагель Блак. долина Аnimall 3.8л;шт;1;111,67;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;189936;Наповнювач д/туал.д.т.Marka Promo 2,5кг;шт;1;20,83;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;189935;Наповнювач г.д/туал.д.т.Marka Promo 5кг;шт;1;39,16;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;338383;Нашийник біл.з м.Кві.Waudog 1,2*21-29см;шт;1;99,17;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;338384;Нашийник фіол.класич.Waudog 2*30-39см;шт;1;86,67;Непродовольчі товари [4];Аксесуари для тварин [4P]
1030;42542;Зубна паста Lacalut Sensitive 75мл;шт;1;68,33;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;221474;Паста зубна Сплат Відб.Плюс Compact 40мл;шт;1;32,08;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;4342;Зубна паста Colgate Max Fr.B.Виб.М.100мл;шт;1;43,33;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;41981;Зубна паста Parodontax Bl.Drug Clas.75мл;шт;1;63,33;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;42544;Зубна паста Lacalut Active 75мл;шт;1;66,66;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;196282;Зубна паста Colgate Оптик Уайт Мит.75мл;шт;1;74,99;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;14753;Зубна паста Colgate Потрійна дія 150мл;шт;1;34,16;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;97215;Зубна паста Aquafresh Безд.білизна125мл;шт;1;49,16;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;260066;Ополіскувач д/рот.п.Listerine® T.C.500мл;шт;1;95;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;209663;Зубна Щітка Colgate Шовкові нитки з дер.;шт;1;74,99;Непродовольчі товари [4];Гігієна порожнини рота [4B]
1030;319616;Бальзам для губ Кавунний фреш Нівея 6гр;шт;1;39,16;Непродовольчі товари [4];Декоративна косметика [4E]
1030;176936;Бальзам для губ  Nivea Ніжне зволож.4,8г;шт;1;39,16;Непродовольчі товари [4];Декоративна косметика [4E]
1030;332439;Бальзам д/губ Принцеса Ван пастила 3.5гр;шт;1;33,33;Непродовольчі товари [4];Декоративна косметика [4E]
1030;343960;Набір для чоловіків 1шт;шт;1;124,17;Непродовольчі товари [4];Декоративна косметика [4E]
1030;252473;Бальзам д/губ дит.Еn Jee kiss фр.6мл;шт;1;24,16;Непродовольчі товари [4];Декоративна косметика [4E]
1030;252474;Бальзам д/губ дит.Еn Jee kiss ягід.6мл;шт;1;24,16;Непродовольчі товари [4];Декоративна косметика [4E]
1030;38272;Вода туалетна Принцеса Ваніл.Фант.75мл;шт;1;70,83;Непродовольчі товари [4];Декоративна косметика [4E]
1030;38273;Вода туалетна Принцеса Вальс квітів 75мл;шт;1;70,83;Непродовольчі товари [4];Декоративна косметика [4E]
1030;86904;Бальз.д/губ Принцеса М'яке Звол.3,8г;шт;1;58,33;Непродовольчі товари [4];Декоративна косметика [4E]
1030;343959;Набір д/гоління (гель,лосьон,бритва)1шт;шт;1;54,16;Непродовольчі товари [4];Декоративна косметика [4E]
1030;286730;Маска під очі 455190 Beauty Line;шт;1;15,24;Непродовольчі товари [4];Догляд за шкірою та нігтями [4F]
1030;310055;Диски ватні косметичні Marka Promo 80шт;шт;1;16,66;Непродовольчі товари [4];Догляд за шкірою та нігтями [4F]
